condition,drugName,sentiment_score,sentiment_label
Depression,Effexor,-0.05075036075036077,Neutral
Depression,Effexor,-0.3,Negative
Depression,Duloxetine,-0.125,Negative
Depression,Duloxetine,0.09333333333333334,Neutral
Depression,Effexor,0.0032467532467532452,Neutral
"Diabetes, Type 2",Liraglutide,0.16666666666666666,Positive
High Blood Pressure,Cozaar,0.22499999999999998,Positive
Depression,Sertraline,0.013333333333333346,Neutral
Depression,Viibryd,0.1314010989010989,Positive
Depression,Escitalopram,0.0,Neutral
"Diabetes, Type 2",Invokana,0.08888888888888889,Neutral
Depression,Quetiapine,0.164,Positive
High Blood Pressure,Aliskiren,-0.075,Neutral
"Diabetes, Type 2",Bydureon,-0.10277777777777779,Negative
"Diabetes, Type 2",Liraglutide,-0.02019230769230769,Neutral
High Blood Pressure,Candesartan,0.15,Positive
"Diabetes, Type 2",Repaglinide,0.15,Positive
"Diabetes, Type 2",Exenatide,-0.021022727272727273,Neutral
Depression,Deplin,0.37666666666666665,Positive
Depression,Remeron,0.3055555555555556,Positive
Depression,Sertraline,-0.02824074074074074,Neutral
Depression,Desvenlafaxine,0.06446969696969698,Neutral
Depression,Wellbutrin,0.029166666666666674,Neutral
High Blood Pressure,Lisinopril,0.012500000000000004,Neutral
Depression,Zoloft,0.0,Neutral
Depression,Cymbalta,-0.125,Negative
Depression,Pristiq,0.2,Positive
High Blood Pressure,Coreg,0.5,Positive
Depression,Pristiq,0.3125,Positive
Depression,Remeron,0.1638888888888889,Positive
Depression,Venlafaxine,0.0,Neutral
"Diabetes, Type 2",Trulicity,-0.0009259259259259226,Neutral
High Blood Pressure,Atenolol,0.049999999999999996,Neutral
Depression,Sertraline,0.31666666666666665,Positive
"Diabetes, Type 2",Rosiglitazone,0.0,Neutral
"Diabetes, Type 2",Insulin glargine,0.053333333333333344,Neutral
High Blood Pressure,Lisinopril,0.17499999999999996,Positive
Depression,Paroxetine,0.3,Positive
"Diabetes, Type 2",Victoza,-0.04809523809523808,Neutral
Depression,Bupropion,0.2785714285714286,Positive
High Blood Pressure,Lisinopril,0.15000000000000002,Positive
Depression,Vilazodone,0.15859375,Positive
Depression,Remeron,0.10833333333333335,Positive
Depression,Bupropion,0.13690476190476192,Positive
Depression,Escitalopram,0.0,Neutral
Depression,Wellbutrin,0.1,Neutral
High Blood Pressure,Hydrochlorothiazide / triamterene,0.29107142857142854,Positive
High Blood Pressure,Metoprolol,-0.02333333333333333,Neutral
Depression,Cymbalta,-0.25267857142857136,Negative
Depression,Bupropion,0.11666666666666668,Positive
"Diabetes, Type 2",Sitagliptin,-0.1875,Negative
Depression,Cymbalta,-0.04652777777777778,Neutral
Depression,Mirtazapine,0.07777777777777778,Neutral
High Blood Pressure,Nebivolol,0.11726190476190476,Positive
Depression,Vortioxetine,-0.275,Negative
Depression,Mirtazapine,0.20075757575757577,Positive
Depression,Citalopram,0.0646825396825397,Neutral
Depression,Paroxetine,0.35416666666666663,Positive
Depression,Amitriptyline,0.15674603174603174,Positive
"Diabetes, Type 2",Trulicity,-0.23928571428571427,Negative
High Blood Pressure,Valsartan,0.4,Positive
Depression,Cymbalta,-0.125,Negative
"Diabetes, Type 2",Liraglutide,0.4875,Positive
"Diabetes, Type 2",Bydureon,-0.023095238095238092,Neutral
Depression,Sertraline,0.05892857142857143,Neutral
Depression,Lexapro,0.15113636363636365,Positive
Depression,Fluoxetine,0.06060606060606061,Neutral
Depression,Zoloft,0.15555555555555559,Positive
Depression,Wellbutrin XL,-0.0375,Neutral
Depression,Effexor,0.0,Neutral
High Blood Pressure,Bisoprolol / hydrochlorothiazide,0.125,Positive
Depression,Lamotrigine,0.11562499999999999,Positive
Depression,St. john's wort,0.23005050505050506,Positive
High Blood Pressure,Hydrochlorothiazide,0.008333333333333335,Neutral
Depression,Trazodone,5.551115123125783e-17,Neutral
Depression,Wellbutrin XL,0.04049450549450549,Neutral
"Diabetes, Type 2",Trulicity,-0.03888888888888889,Neutral
"Diabetes, Type 2",Janumet,0.5,Positive
High Blood Pressure,Losartan,0.03615384615384614,Neutral
Depression,Sertraline,0.55,Positive
Depression,Venlafaxine,-0.28958333333333336,Negative
"Diabetes, Type 2",Bydureon,-0.06666666666666667,Neutral
Depression,Fetzima,0.2244047619047619,Positive
Depression,Celexa,0.0,Neutral
High Blood Pressure,Bystolic,0.16025641025641024,Positive
"Diabetes, Type 2",Liraglutide,0.0625,Neutral
Depression,Fluoxetine,0.11507936507936506,Positive
High Blood Pressure,Amlodipine,-0.04333333333333333,Neutral
High Blood Pressure,Cozaar,-0.3499999999999999,Negative
Depression,Levomilnacipran,0.14930555555555555,Positive
Depression,Venlafaxine,0.5589285714285716,Positive
Depression,Vortioxetine,0.04999999999999999,Neutral
Depression,L-methylfolate,0.2797520661157025,Positive
High Blood Pressure,Irbesartan,-0.06851190476190476,Neutral
Depression,Duloxetine,-0.16666666666666666,Negative
High Blood Pressure,Candesartan,0.25,Positive
High Blood Pressure,Olmesartan,0.0,Neutral
High Blood Pressure,Azor,0.14060606060606062,Positive
Depression,Pristiq,0.03214285714285716,Neutral
High Blood Pressure,Bystolic,0.2866666666666667,Positive
Depression,Paroxetine,0.12,Positive
Depression,Luvox,-0.05,Neutral
Depression,St. john's wort,-0.021428571428571432,Neutral
Depression,Citalopram,0.1769230769230769,Positive
Depression,Cymbalta,0.15000000000000002,Positive
Depression,Sertraline,-0.010714285714285723,Neutral
Depression,Duloxetine,-0.35,Negative
"Diabetes, Type 2",Janumet,0.20995670995670995,Positive
High Blood Pressure,Lisinopril,0.2916666666666667,Positive
"Diabetes, Type 2",Liraglutide,0.26666666666666666,Positive
Depression,Lamotrigine,0.03333333333333336,Neutral
Depression,Lexapro,0.26666666666666666,Positive
Depression,Desvenlafaxine,-0.20757575757575755,Negative
Depression,Pristiq,-0.06666666666666667,Neutral
Depression,Bupropion,0.05268308080808081,Neutral
High Blood Pressure,Candesartan,-0.4,Negative
Depression,Escitalopram,0.029629629629629634,Neutral
Depression,Paroxetine,0.11666666666666668,Positive
Depression,Citalopram,0.17992424242424243,Positive
Depression,Fetzima,-0.08571428571428572,Neutral
"Diabetes, Type 2",Dulaglutide,0.13333333333333333,Positive
Depression,Zoloft,0.19230769230769226,Positive
"Diabetes, Type 2",Victoza,-0.25,Negative
High Blood Pressure,Nebivolol,0.005000000000000049,Neutral
Depression,L-methylfolate,0.15,Positive
Depression,Amitriptyline,0.55,Positive
Depression,Sertraline,-0.007692307692307674,Neutral
Depression,Nortriptyline,-0.0625,Neutral
Depression,Viibryd,0.06207482993197281,Neutral
High Blood Pressure,Hydrochlorothiazide / lisinopril,0.7,Positive
Depression,Desvenlafaxine,0.13125,Positive
Depression,Celexa,-0.0739583333333333,Neutral
"Diabetes, Type 2",Dapagliflozin,0.18333333333333332,Positive
Depression,Mirtazapine,0.10384615384615384,Positive
Depression,Bupropion,0.1380952380952381,Positive
Depression,Prozac,-0.16041666666666668,Negative
High Blood Pressure,Losartan,0.2366666666666667,Positive
"Diabetes, Type 2",Farxiga,0.0,Neutral
Depression,Cymbalta,-0.1,Neutral
"Diabetes, Type 2",Liraglutide,-0.03125,Neutral
Depression,Vilazodone,0.2734375,Positive
Depression,Vilazodone,0.4238095238095238,Positive
Depression,Mirtazapine,0.3050925925925926,Positive
Depression,Vortioxetine,0.11666666666666667,Positive
High Blood Pressure,Amlodipine / benazepril,0.0,Neutral
Depression,Fluoxetine,0.12083333333333335,Positive
"Diabetes, Type 2",Dulaglutide,-0.342984693877551,Negative
High Blood Pressure,Bystolic,-0.06645238095238096,Neutral
Depression,Duloxetine,0.07777777777777778,Neutral
Depression,Wellbutrin,0.12803030303030302,Positive
Depression,Bupropion,0.10500000000000002,Positive
Depression,Duloxetine,0.13939393939393938,Positive
High Blood Pressure,Tarka,0.0,Neutral
Depression,Cymbalta,-0.06027777777777777,Neutral
High Blood Pressure,Exforge,0.4,Positive
Depression,Lithium,-0.2023809523809524,Negative
"Diabetes, Type 2",Empagliflozin,-0.16950757575757577,Negative
Depression,Vilazodone,0.03611111111111112,Neutral
"Diabetes, Type 2",Invokana,0.23333333333333336,Positive
Depression,Celexa,0.4,Positive
Depression,Wellbutrin,0.0375,Neutral
High Blood Pressure,Losartan,0.058333333333333334,Neutral
Depression,Effexor,0.1378787878787879,Positive
Depression,Pristiq,-0.01333333333333333,Neutral
Depression,Mirtazapine,0.28035714285714286,Positive
Depression,Desvenlafaxine,0.2833333333333333,Positive
Depression,Venlafaxine,-0.5,Negative
Depression,Venlafaxine,0.0201923076923077,Neutral
Depression,Lexapro,0.1088235294117647,Positive
High Blood Pressure,Nebivolol,-0.0521212121212121,Neutral
High Blood Pressure,Hydrochlorothiazide,0.10416666666666667,Positive
Depression,Aripiprazole,0.16666666666666666,Positive
Depression,Cymbalta,0.475,Positive
Depression,Desvenlafaxine,0.17500000000000002,Positive
"Diabetes, Type 2",Exenatide,0.08214285714285714,Neutral
High Blood Pressure,Amlodipine,-0.4,Negative
"Diabetes, Type 2",Victoza,0.0,Neutral
Depression,Desvenlafaxine,0.21614583333333334,Positive
High Blood Pressure,Exforge HCT,0.125,Positive
Depression,Nardil,0.21296296296296294,Positive
High Blood Pressure,Benicar,0.11730769230769231,Positive
"Diabetes, Type 2",Jardiance,-0.11666666666666665,Negative
"Diabetes, Type 2",Victoza,-0.09166666666666667,Neutral
Depression,Zoloft,0.26125,Positive
Depression,Bupropion,-0.09,Neutral
Depression,Venlafaxine,0.10077875023527197,Positive
Depression,Vortioxetine,0.3785714285714286,Positive
Depression,Celexa,-1.0,Negative
"Diabetes, Type 2",Kombiglyze XR,0.0,Neutral
Depression,Trintellix,0.36,Positive
Depression,Modafinil,0.12773892773892775,Positive
Depression,Cymbalta,0.25178571428571433,Positive
Depression,Trintellix,-0.060357142857142866,Neutral
"Diabetes, Type 2",Actos,0.25,Positive
"Diabetes, Type 2",Bydureon,0.05714285714285714,Neutral
"Diabetes, Type 2",Exenatide,0.125,Positive
"Diabetes, Type 2",Sitagliptin,0.10555555555555556,Positive
Depression,Lexapro,0.5729166666666667,Positive
"Diabetes, Type 2",Farxiga,0.3615384615384616,Positive
Depression,Vilazodone,0.15416666666666665,Positive
"Diabetes, Type 2",Trulicity,-0.15739795918367347,Negative
Depression,Citalopram,0.05416666666666666,Neutral
Depression,Duloxetine,0.3166666666666666,Positive
Depression,Effexor,0.033333333333333326,Neutral
High Blood Pressure,Cozaar,0.07015406162464988,Neutral
Depression,Nuvigil,0.15166666666666667,Positive
Depression,Prozac,0.010000000000000009,Neutral
Depression,Bupropion,0.04270833333333332,Neutral
"Diabetes, Type 2",Janumet,0.21666666666666667,Positive
High Blood Pressure,Lisinopril,-0.07727272727272727,Neutral
High Blood Pressure,Amlodipine / benazepril,0.065,Neutral
High Blood Pressure,Azor,0.04545454545454545,Neutral
Depression,Quetiapine,-0.12996632996632995,Negative
"Diabetes, Type 2",Glucotrol,0.175,Positive
Depression,Vortioxetine,0.2003787878787879,Positive
"Diabetes, Type 2",Exenatide,0.30000000000000004,Positive
Depression,Quetiapine,0.27142857142857146,Positive
Depression,Fluoxetine,-0.057692307692307675,Neutral
Depression,Desvenlafaxine,0.24625,Positive
Depression,Quetiapine,-0.33125000000000004,Negative
"Diabetes, Type 2",Canagliflozin,0.05000000000000002,Neutral
High Blood Pressure,Bendroflumethiazide / nadolol,0.2,Positive
"Diabetes, Type 2",Bydureon,0.0,Neutral
High Blood Pressure,Metoprolol,0.027083333333333334,Neutral
Depression,Symbyax,-0.0986111111111111,Neutral
"Diabetes, Type 2",Metformin,0.1,Neutral
High Blood Pressure,Metoprolol,0.012499999999999997,Neutral
Depression,Abilify,-0.09523809523809522,Neutral
Depression,Aripiprazole,0.11249999999999998,Positive
Depression,Viibryd,0.0625,Neutral
Depression,Celexa,0.0,Neutral
"Diabetes, Type 2",Liraglutide,-0.19875000000000004,Negative
Depression,Vortioxetine,-0.10357142857142856,Negative
Depression,Aripiprazole,-0.041666666666666664,Neutral
Depression,Pristiq,-0.0011072261072261102,Neutral
"Diabetes, Type 2",Exenatide,0.01634615384615385,Neutral
High Blood Pressure,Prinivil,0.8,Positive
High Blood Pressure,Amlodipine / olmesartan,0.36000000000000004,Positive
High Blood Pressure,Hydrochlorothiazide / valsartan,0.17186147186147188,Positive
"Diabetes, Type 2",Liraglutide,0.07678571428571428,Neutral
"Diabetes, Type 2",Bydureon,0.041666666666666664,Neutral
Depression,Trintellix,0.16458333333333333,Positive
"Diabetes, Type 2",Januvia,0.175,Positive
High Blood Pressure,Avapro,0.18916666666666668,Positive
Depression,Citalopram,0.35132575757575757,Positive
Depression,Wellbutrin,0.1575,Positive
High Blood Pressure,Hydrochlorothiazide / lisinopril,-0.022030303030303018,Neutral
Depression,Desvenlafaxine,0.25,Positive
Depression,Tranylcypromine,-0.18333333333333326,Negative
"Diabetes, Type 2",Exenatide,0.1898148148148148,Positive
Depression,Phenelzine,-0.14166666666666666,Negative
Depression,Citalopram,0.03,Neutral
Depression,Sertraline,-0.15477843915343917,Negative
Depression,Desvenlafaxine,-0.0046296296296296224,Neutral
"Diabetes, Type 2",Exenatide,-0.14583333333333334,Negative
Depression,Vortioxetine,0.19722222222222227,Positive
High Blood Pressure,Losartan,-0.1487502848029164,Negative
Depression,Lexapro,0.11250000000000002,Positive
Depression,Paroxetine,0.55,Positive
Depression,Venlafaxine,-0.00833333333333334,Neutral
Depression,Prozac,-0.22499999999999992,Negative
Depression,Wellbutrin,0.08906249999999999,Neutral
Depression,Bupropion,0.25,Positive
High Blood Pressure,Benicar HCT,-0.4,Negative
Depression,Escitalopram,-0.5,Negative
"Diabetes, Type 2",Trulicity,-0.06666666666666667,Neutral
"Diabetes, Type 2",Exenatide,0.21714285714285717,Positive
"Diabetes, Type 2",Exenatide,-0.24722222222222215,Negative
"Diabetes, Type 2",Liraglutide,0.3833333333333333,Positive
Depression,Seroquel XR,0.25,Positive
"Diabetes, Type 2",Canagliflozin,0.012500000000000002,Neutral
"Diabetes, Type 2",Invokana,0.03,Neutral
Depression,Venlafaxine,0.18989898989898993,Positive
Depression,Mirtazapine,0.0,Neutral
High Blood Pressure,Chlorthalidone,0.0,Neutral
Depression,Cymbalta,-0.008333333333333331,Neutral
High Blood Pressure,Carvedilol,-0.125,Negative
Depression,Pristiq,0.65,Positive
"Diabetes, Type 2",Invokana,-0.039999999999999966,Neutral
Depression,Brexpiprazole,0.002500000000000008,Neutral
Depression,Cymbalta,-0.0752232142857143,Neutral
Depression,Paxil CR,0.19999999999999998,Positive
Depression,Duloxetine,0.0625,Neutral
Depression,Viibryd,-0.09242424242424242,Neutral
Depression,Zoloft,0.13787878787878788,Positive
Depression,Prozac,0.47500000000000003,Positive
Depression,Celexa,0.1136904761904762,Positive
Depression,Sertraline,-0.04025297619047621,Neutral
Depression,Viibryd,0.0953125,Neutral
High Blood Pressure,Nebivolol,0.2141025641025641,Positive
Depression,Viibryd,0.25357142857142856,Positive
"Diabetes, Type 2",Exenatide,0.3051020408163265,Positive
Depression,Effexor,0.01763468013468013,Neutral
Depression,Escitalopram,0.1088235294117647,Positive
Depression,Amitriptyline,0.2,Positive
Depression,Desvenlafaxine,0.4222222222222222,Positive
Depression,Mirtazapine,0.24583333333333335,Positive
Depression,Sertraline,-0.01,Neutral
Depression,L-methylfolate,0.1,Neutral
Depression,Viibryd,-0.18333333333333332,Negative
Depression,Cymbalta,0.0,Neutral
"Diabetes, Type 2",Invokana,0.4864583333333333,Positive
Depression,Venlafaxine,-0.20714285714285713,Negative
Depression,Trazodone,0.05166666666666666,Neutral
Depression,Wellbutrin SR,-0.225,Negative
Depression,Bupropion,-0.12857142857142856,Negative
Depression,Bupropion,0.10039682539682539,Positive
Depression,Bupropion,0.18571428571428572,Positive
High Blood Pressure,Toprol-XL,0.1665,Positive
"Diabetes, Type 2",Invokana,-0.21000000000000002,Negative
Depression,Zoloft,0.3166666666666667,Positive
Depression,Venlafaxine,0.4277777777777778,Positive
"Diabetes, Type 2",Liraglutide,0.17708333333333334,Positive
"Diabetes, Type 2",Liraglutide,0.0,Neutral
Depression,Bupropion,0.1372077922077922,Positive
Depression,Bupropion,0.3154761904761904,Positive
Depression,Seroquel XR,-0.375,Negative
Depression,Paxil,0.45481481481481484,Positive
"Diabetes, Type 2",Invokana,0.36,Positive
Depression,Aripiprazole,0.03968253968253968,Neutral
Depression,Escitalopram,0.062499999999999986,Neutral
"Diabetes, Type 2",Trulicity,-0.33285714285714285,Negative
Depression,Celexa,-0.14305555555555555,Negative
Depression,Pristiq,0.21875,Positive
Depression,Citalopram,0.1648809523809524,Positive
Depression,Duloxetine,-0.12348484848484848,Negative
"Diabetes, Type 2",Dapagliflozin,0.48333333333333334,Positive
High Blood Pressure,Hydrochlorothiazide,-0.01577380952380955,Neutral
"Diabetes, Type 2",Trulicity,0.2,Positive
Depression,Bupropion,-0.04027777777777778,Neutral
High Blood Pressure,Lisinopril,0.16666666666666666,Positive
Depression,Fluoxetine,0.0,Neutral
Depression,Wellbutrin,-0.01035714285714286,Neutral
High Blood Pressure,Losartan,-0.2,Negative
Depression,Wellbutrin XL,-0.12195767195767195,Negative
Depression,Wellbutrin,0.27714285714285714,Positive
Depression,Mirtazapine,0.14545454545454548,Positive
"Diabetes, Type 2",Liraglutide,-0.0033333333333333214,Neutral
Depression,Paxil,-0.12884615384615383,Negative
High Blood Pressure,Amlodipine,0.01463636363636366,Neutral
Depression,Bupropion,0.08,Neutral
Depression,Fluoxetine,0.02857142857142858,Neutral
"Diabetes, Type 2",Invokana,0.23863636363636367,Positive
Depression,Fluoxetine,0.10166666666666666,Positive
